(   
( -1 0 )
( -0.999924702 1.42276076856311E-010 )
( -0.99969882 9.21565291365376E-009 )
( -0.99932238 0.000000107 )
( -0.9987955 6.15201090661213E-007 )
( -0.9981181 2.40354411363016E-006 )
( -0.9972905 7.32105218061863E-006 )
( -0.9963126 0.00001866 )
( -0.9951847 4.14546983392895E-005 )
( -0.993907 8.24514785356482E-005 )
( -0.9924795 0.000149735 )
( -0.9909026 0.0002523278 )
( -0.989177 0.0003998895 )
( -0.987301 0.0006027234 )
( -0.985278 0.0008717587 )
( -0.983105 0.0012185558 )
( -0.980785 0.0016551358 )
( -0.978317 0.002193952 )
( -0.975702 0.0028474276 )
( -0.97294 0.0036275273 )
( -0.970031 0.0045452847 )
( -0.966976 0.00561059 )
( -0.963776 0.0068309123 )
( -0.960431 0.0082078842 )
( -0.95694 0.009740395 )
( -0.953306 0.0114260697 )
( -0.949528 0.0132604647 )
( -0.945607 0.015232917 )
( -0.941544 0.0173246511 )
( -0.937339 0.0195152395 )
( -0.932993 0.0217878788 )
( -0.928506 0.0241166295 )
( -0.92388 0.0264562617 )
( -0.919114 0.0287538277 )
( -0.91421 0.0309947512 )
( -0.909168 0.03317396 )
( -0.903989 0.0352813015 )
( -0.89867 0.037324147 )
( -0.89322 0.0393201592 )
( -0.88764 0.0412538405 )
( -0.88192 0.0430797176 )
( -0.87607 0.0447746833 )
( -0.87009 0.0463584748 )
( -0.86397 0.0478388532 )
( -0.85773 0.049271289 )
( -0.85136 0.0506897622 )
( -0.84485 0.0521344484 )
( -0.83822 0.0535868044 )
( -0.83147 0.0549813844 )
( -0.82459 0.056347634 )
( -0.81758 0.0576826845 )
( -0.81046 0.0589791271 )
( -0.80321 0.0601679688 )
( -0.79584 0.0612089852 )
( -0.78835 0.0621997201 )
( -0.78074 0.0632752495 )
( -0.77301 0.0643694046 )
( -0.76517 0.0653745318 )
( -0.75721 0.0662984284 )
( -0.74914 0.0672247191 )
( -0.74095 0.0681893241 )
( -0.73265 0.0690950226 )
( -0.72425 0.0698889772 )
( -0.71573 0.0705754056 )
( -0.70711 0.0711150298 )
( -0.69838 0.0715353522 )
( -0.68954 0.0719834305 )
( -0.6806 0.0724608028 )
( -0.67156 0.0729364251 )
( -0.66242 0.0732733323 )
( -0.65317 0.0734607343 )
( -0.64383 0.0736210458 )
( -0.63439 0.0737132041 )
( -0.62486 0.0736494302 )
( -0.61523 0.0736532334 )
( -0.60551 0.0738641138 )
( -0.5957 0.0743734368 )
( -0.5858 0.0751528612 )
( -0.57581 0.0759716683 )
( -0.56573 0.0766746226 )
( -0.55557 0.0772702902 )
( -0.54533 0.0778002348 )
( -0.535 0.0780917922 )
( -0.52459 0.0781470105 )
( -0.5141 0.0781810696 )
( -0.50354 0.0781499976 )
( -0.4929 0.0780798416 )
( -0.48218 0.0780276467 )
( -0.4714 0.0779432037 )
( -0.46054 0.0777130794 )
( -0.44961 0.0772298157 )
( -0.43862 0.0767238547 )
( -0.42756 0.0764694899 )
( -0.41643 0.0763391233 )
( -0.40524 0.0761536195 )
( -0.39399 0.0760566792 )
( -0.38268 0.0759507853 )
( -0.37132 0.0756344205 )
( -0.3599 0.0750108913 )
( -0.34842 0.0743232999 )
( -0.33689 0.0737931666 )
( -0.32531 0.0730720429 )
( -0.31368 0.0721811215 )
( -0.30201 0.0713008814 )
( -0.29028 0.0704021598 )
( -0.27852 0.0693973758 )
( -0.26671 0.0682118849 )
( -0.25487 0.0667162125 )
( -0.24298 0.0651862302 )
( -0.23106 0.0638088321 )
( -0.2191 0.0624819928 )
( -0.20711 0.0612889152 )
( -0.19509 0.0603901612 )
( -0.18304 0.0596091765 )
( -0.17096 0.0587994048 )
( -0.15886 0.0579285907 )
( -0.14673 0.0569148718 )
( -0.13458 0.0559927734 )
( -0.12241 0.055209827 )
( -0.11022 0.0545025931 )
( -0.09802 0.0540322016 )
( -0.0858 0.0537970573 )
( -0.07356 0.0535663744 )
( -0.06132 0.0531995602 )
( -0.04907 0.0528273115 )
( -0.03681 0.0525426546 )
( -0.02454 0.0526545752 )
( -0.01227 0.0532622739 )
( 0 0 )
( 0.01227 0.0532622739 )
( 0.02454 0.0526545752 )
( 0.03681 0.0525426546 )
( 0.04907 0.0528273115 )
( 0.06132 0.0531995602 )
( 0.07356 0.0535663744 )
( 0.0858 0.0537970573 )
( 0.09802 0.0540322016 )
( 0.11022 0.0545025931 )
( 0.12241 0.055209827 )
( 0.13458 0.0559927734 )
( 0.14673 0.0569148718 )
( 0.15886 0.0579285907 )
( 0.17096 0.0587994048 )
( 0.18304 0.0596091765 )
( 0.19509 0.0603901612 )
( 0.20711 0.0612889152 )
( 0.2191 0.0624819928 )
( 0.23106 0.0638088321 )
( 0.24298 0.0651862302 )
( 0.25487 0.0667162125 )
( 0.26671 0.0682118849 )
( 0.27852 0.0693973758 )
( 0.29028 0.0704021598 )
( 0.30201 0.0713008814 )
( 0.31368 0.0721811215 )
( 0.32531 0.0730720429 )
( 0.33689 0.0737931666 )
( 0.34842 0.0743232999 )
( 0.3599 0.0750108913 )
( 0.37132 0.0756344205 )
( 0.38268 0.0759507853 )
( 0.39399 0.0760566792 )
( 0.40524 0.0761536195 )
( 0.41643 0.0763391233 )
( 0.42756 0.0764694899 )
( 0.43862 0.0767238547 )
( 0.44961 0.0772298157 )
( 0.46054 0.0777130794 )
( 0.4714 0.0779432037 )
( 0.48218 0.0780276467 )
( 0.4929 0.0780798416 )
( 0.50354 0.0781499976 )
( 0.5141 0.0781810696 )
( 0.52459 0.0781470105 )
( 0.535 0.0780917922 )
( 0.54533 0.0778002348 )
( 0.55557 0.0772702902 )
( 0.56573 0.0766746226 )
( 0.57581 0.0759716683 )
( 0.5858 0.0751528612 )
( 0.5957 0.0743734368 )
( 0.60551 0.0738641138 )
( 0.61523 0.0736532334 )
( 0.62486 0.0736494302 )
( 0.63439 0.0737132041 )
( 0.64383 0.0736210458 )
( 0.65317 0.0734607343 )
( 0.66242 0.0732733323 )
( 0.67156 0.0729364251 )
( 0.6806 0.0724608028 )
( 0.68954 0.0719834305 )
( 0.69838 0.0715353522 )
( 0.70711 0.0711150298 )
( 0.71573 0.0705754056 )
( 0.72425 0.0698889772 )
( 0.73265 0.0690950226 )
( 0.74095 0.0681893241 )
( 0.74914 0.0672247191 )
( 0.75721 0.0662984284 )
( 0.76517 0.0653745318 )
( 0.77301 0.0643694046 )
( 0.78074 0.0632752495 )
( 0.78835 0.0621997201 )
( 0.79584 0.0612089852 )
( 0.80321 0.0601679688 )
( 0.81046 0.0589791271 )
( 0.81758 0.0576826845 )
( 0.82459 0.056347634 )
( 0.83147 0.0549813844 )
( 0.83822 0.0535868044 )
( 0.84485 0.0521344484 )
( 0.85136 0.0506897622 )
( 0.85773 0.049271289 )
( 0.86397 0.0478388532 )
( 0.87009 0.0463584748 )
( 0.87607 0.0447746833 )
( 0.88192 0.0430797176 )
( 0.88764 0.0412538405 )
( 0.89322 0.0393201592 )
( 0.89867 0.037324147 )
( 0.903989 0.0352813015 )
( 0.909168 0.03317396 )
( 0.91421 0.0309947512 )
( 0.919114 0.0287538277 )
( 0.92388 0.0264562617 )
( 0.928506 0.0241166295 )
( 0.932993 0.0217878788 )
( 0.937339 0.0195152395 )
( 0.941544 0.0173246511 )
( 0.945607 0.015232917 )
( 0.949528 0.0132604647 )
( 0.953306 0.0114260697 )
( 0.95694 0.009740395 )
( 0.960431 0.0082078842 )
( 0.963776 0.0068309123 )
( 0.966976 0.00561059 )
( 0.970031 0.0045452847 )
( 0.97294 0.0036275273 )
( 0.975702 0.0028474276 )
( 0.978317 0.002193952 )
( 0.980785 0.0016551358 )
( 0.983105 0.0012185558 )
( 0.985278 0.0008717587 )
( 0.987301 0.0006027234 )
( 0.989177 0.0003998895 )
( 0.9909026 0.0002523278 )
( 0.9924795 0.000149735 )
( 0.993907 8.24514785356482E-005 )
( 0.9951847 4.14546983392895E-005 )
( 0.9963126 0.00001866 )
( 0.9972905 7.32105218061863E-006 )
( 0.9981181 2.40354411363016E-006 )
( 0.9987955 6.15201090661213E-007 )
( 0.99932238 0.000000107 )
( 0.99969882 9.21565291365376E-009 )
( 0.999924702 1.42276076856311E-010 )
( 1 0 )
)   
